ImageNumber,Obj_0_X1,Obj_0_X2,Obj_0_Y1,Obj_0_Y2,Obj_1_X1,Obj_1_X2,Obj_1_Y1,Obj_1_Y2,Obj_2_X1,Obj_2_X2,Obj_2_Y1,Obj_2_Y2,Obj_3_X1,Obj_3_X2,Obj_3_Y1,Obj_3_Y2,Obj_4_X1,Obj_4_X2,Obj_4_Y1,Obj_4_Y2,Obj_5_X1,Obj_5_X2,Obj_5_Y1,Obj_5_Y2,Obj_6_X1,Obj_6_X2,Obj_6_Y1,Obj_6_Y2
46714,,,,,,,,,604.5268555,655.1559145,460.2388305,519.802368,,,,,,,,,,,,,477.110718,531.443085,475.30217,525.287903
46715,,,,,,,,,604.316895,654.84552,459.603149,519.048523,,,,,,,,,,,,,476.729279,531.299988,474.598206,524.803223
46716,,,,,,,,,604.0641175,654.6676025,459.039291,518.5727235,,,,,,,,,,,,,476.8646395,531.649994,473.799103,523.9016115
46717,,,,,,,,,603.81134,654.489685,458.475433,518.096924,,,,,,,,,,,,,477,532,473,523
46718,,,,,,,,,603.7044065,654.3372495,457.965805,517.533783,,,,,,,,,,,,,476.5,531.5,472,523
46719,,,,,,,,,603.597473,654.184814,457.456177,516.970642,,,,,,,,,,,,,476,531,471,523
46720,,,,,,,,,603.2987365,653.592407,457.2280885,516.985321,,,,,,,,,,,,,475.5,530.5,470.5,522.5
46721,,,,,,,,,603,653,457,517,,,,,,,,,,,,,475,530,470,522
46722,,,,,,,,,602.9128725,652.9080505,456.948105,516.942322,,,,,,,,,,,,,475,530,470.5,522
46723,,,,,,,,,602.825745,652.816101,456.89621,516.884644,,,,,,,,,,,,,475,530,471,522
46724,,,,,,,,,602.701172,652.7735595,457.032135,517.1189885,,,,,,,,,,,,,475.5,531,470.5,522
46725,,,,,,,,,602.576599,652.731018,457.16806,517.353333,,,,,,,,,,,,,476,532,470,522
46726,,,,,,,,,602.401123,652.5999755,457.393875,517.632477,,,,,,,,,,,,,475.5,531.5,470.5,522.5
46727,,,,,,,,,602.225647,652.468933,457.61969,517.911621,,,,,,,,,,,,,475,531,471,523
46728,,,,,,,,,602.1128235,653.2344665,458.309845,518.4558105,,,,,,,,,,,,,474,529.5,471.5,523
46729,,,,,,,,,602,654,459,519,,,,,,,,,,,,,473,528,472,523
46730,,,,,,,,,602,654,459.5,519.6666667,,,,,,,,,,,,,472.5,528,472.5,524
46731,,,,,,,,,602,654,460,520.3333333,,,,,,,,,,,,,472,528,473,525
46732,,,,,,,,,602,654,460.5,521,,,,,,,,,,,,,471.7339325,527.7453005,473.643692,525.654236
46733,,,,,,,,,602,654,461,521.6666667,,,,,,,,,,,,,471.467865,527.490601,474.287384,526.308472
46734,,,,,,,,,602,654,461.5,522.3333333,,,,,,,,,,,,,471.2339325,527.2453005,474.643692,526.654236
46735,,,,,,,,,602,654,462,523,,,,,,,,,,,,,471,527,475,527
46736,,,,,,,,,602.0047605,654.114319,462.131363,523.2598875,,,,,,,,,,,,,472,528,475,527
46737,,,,,,,,,602.009521,654.228638,462.262726,523.519775,,,,,,,,,,,,,473,529,475,527
46738,,,,,,,,,602.193542,654.151123,462.4442595,523.394531,,,,,,,,,,,,,472.782257,528.89624,474.9846495,527.0904845
46739,,,,,,,,,602.377563,654.073608,462.625793,523.269287,,,,,,,,,,,,,472.564514,528.79248,474.969299,527.180969
46740,,,,,,,,,602.424011,654.000305,462.6427765,523.145813,,,,,,,,,,,,,472.2002715,528.5849605,474.8653105,527.2225035
46741,,,,,,,,,602.470459,653.927002,462.65976,523.022339,,,,,,,,,,,,,471.836029,528.377441,474.761322,527.264038
46742,,,,,,,,,602.477112,654.0549925,462.5617525,523.066681,,,,,,,,,,,,,471.556442,528.1304625,474.799225,527.3322145
46743,,,,,,,,,602.483765,654.182983,462.463745,523.111023,,,,,,,,,,,,,471.276855,527.883484,474.837128,527.400391
46744,,,,,,,,,602.7418825,654.5914915,462.7318725,523.5555115,,,,,,,,,,,,,471.1400145,527.6685485,475.035004,527.525757
46745,,,,,,,,,603,655,463,524,,,,,,,,,,,,,471.003174,527.453613,475.23288,527.651123
46746,,,,,,,,,603,655,463,524,,,,,,,,,,,,,470.501587,527.2268065,476.11644,529.8255615
46747,,,,,,,,,603,655,463,524,,,,,,,,,,,,,470,527,477,532
46748,,,,,,,,,603,655,463.5,524.5,,,,,,,,,,,,,470,527,477,532
46749,,,,,,,,,603,655,464,525,,,,,,,,,,,,,470,527,477,532
46750,,,,,,,,,603.112427,655.024353,464.56868,525.4653625,,,,,,,,,,,,,469.5,526.5,477.5,532.5
46751,,,,,,,,,603.224854,655.048706,465.13736,525.930725,,,,,,,,,,,,,469,526,478,533
46752,,,,,,,,,603.3669435,655.147766,465.37468,526.117584,,,,,,,,,,,,,468.5,526,478.5,532.5
46753,,,,,,,,,603.509033,655.246826,465.612,526.304443,,,,,,,,,,,,,468,526,479,532
46754,,,,,,,,,603.2545165,655.123413,464.806,525.6522215,,,,,,,,,,,,,467.956772,526.075226,478.0390625,531.5776365
46755,,,,,,,,,603,655,464,525,,,,,,,,,,,,,467.913544,526.150452,477.078125,531.155273
46756,,,,,,,,,602.9595945,655.016205,463.245056,524.3114625,,,,,,,,,,,,,467.456772,526.075226,476.5390625,530.5776365
46757,,,,,,,,,602.919189,655.03241,462.490112,523.622925,,,,,,,,,,,,,467,526,476,530
46758,,,,,,,,,602.957275,655.0552065,461.989029,523.103882,,,,,,,,,,,,,466.799286,525.5747985,475.305481,529.489868
46759,,,,,,,,,602.995361,655.078003,461.487946,522.584839,,,,,,,,,,,,,466.598572,525.149597,474.610962,528.979736
46760,,,,,,,,,603.05484,655.1914675,461.425522,522.5857545,,,,,,,,,,,,,466.176361,525.0699765,474.3506165,529.037506
46761,,,,,,,,,603.114319,655.304932,461.363098,522.58667,,,,,,,,,,,,,465.75415,524.990356,474.090271,529.095276
46762,,,,,,,,,603.1937865,655.261475,461.9289395,523.0083315,,,,,,,,,,,,,465.877075,525.495178,474.5451355,530.047638
46763,,,,,,,,,603.273254,655.218018,462.494781,523.429993,,,,,,,,,,,,,466,526,475,531
46764,,,,,,,,,603.268066,655.2449345,463.2124325,524.185303,,,,,,,,,,,,,465.1693725,525.048645,475.332596,531.0776365
46765,,,,,,,,,603.262878,655.271851,463.930084,524.940613,,,,,,,,,,,,,464.338745,524.09729,475.665192,531.155273
46766,,,,,,,,,603.317688,655.317505,464.7542875,525.7540895,,,,,,,,,,,,,464.129532,523.8186645,476.5406955,531.9663085
46767,,,,,,,,,603.372498,655.363159,465.578491,526.567566,,,,,,,,,,,,,463.920319,523.540039,477.416199,532.777344
46768,,,,,,,,,603.407532,655.4020995,466.2482145,527.2418825,,,,,,,,,,,,,463.4601595,523.2700195,478.2080995,533.888672
46769,,,,,,,,,603.442566,655.44104,466.917938,527.916199,,,,,,,,,,,,,463,523,479,535
46770,,,,,,,,,603.574707,655.514435,467.5169675,528.446289,,,,,,,,,,,,,463,523,480,536
46771,,,,,,,,,603.706848,655.58783,468.115997,528.976379,,,,,,,,,,,,,463,523,481,537
46772,,,,,,,,,603.8489075,655.5408325,468.6694335,529.308044,,,,,,,,,,,,,462.5,522.5,481.5,537.5
46773,,,,,,,,,603.990967,655.493835,469.22287,529.639709,,,,,,,,,,,,,462,522,482,538
46774,,,,,,,,,603.9954835,655.2469175,469.611435,529.8198545,,,,,,,,,,,,,461,521.5,482,538.5
46775,,,,,,,,,604,655,470,530,,,,,,,,,,,,,460,521,482,539
46776,,,,,,,,,604.1216735,655.069519,470.275482,530.214142,,,,,,,,,,,,,460.1623535,520.42688,481.9271395,538.1737365
46777,,,,,,,,,604.243347,655.139038,470.550964,530.428284,,,,,,,,,,,,,460.324707,519.85376,481.854279,537.347473
46778,,,,,,,,,604.309448,655.20224,470.478088,530.3520205,,,,,,,,,,,,,459.6623535,519.92688,481.9271395,538.1737365
46779,,,,,,,,,604.375549,655.265442,470.405212,530.275757,,,,,,,,,,,,,459,520,482,539
46780,,,,,,,,,604.451355,655.272888,470.308151,530.0982665,,,,,,,,,,,,,458.5,520,482,539.5
46781,,,,,,,,,604.527161,655.280334,470.21109,529.920776,,,,,,,,,,,,,458,520,482,540
46782,,,,,,,,,604.664917,655.185852,470.1437375,529.5802,,,,,,,,,,,,,458,519,482,539
46783,,,,,,,,,604.802673,655.09137,470.076385,529.239624,,,,,,,,,,,,,458,518,482,538
46784,,,,,,,,,604.9013365,655.545685,469.5381925,529.119812,,,,,,,,,,,,,457.5,517.5,481.5,537.5
46785,,,,,,,,,605,656,469,529,,,,,,,,,,,,,457,517,481,537
46786,,,,,,,,,605.0234985,656.070038,468.7662505,528.8210145,,,,,,,,,,,,,457,517.5,481,537.5
46787,,,,,,,,,605.046997,656.140076,468.532501,528.642029,,,,,,,,,,,,,457,518,481,538
46788,,,,,,,,,604.5234985,656.070038,468.2662505,528.8210145,,,,,,,,,,,,,456.5,517,481,537.5
46789,,,,,,,,,604,656,468,529,,,,,,,,,,,,,456,516,481,537
46790,,,,,,,,,604.0205995,656.1939695,467.9181365,529.121521,,,,,,,,,,,,,455,516,481,538.5
46791,,,,,,,,,604.041199,656.387939,467.836273,529.243042,,,,,,,,,,,,,454,516,481,540
46792,,,,,,,,,604.5205995,656.6939695,467.9181365,529.121521,,,,,,,,,,,,,454,516,480.5,539.5
46793,,,,,,,,,605,657,468,529,,,,,,,,,,,,,454,516,480,539
46794,,,,,,,,,605.058441,657.153534,468.2061155,529.317688,,,,,,,,,,,,,453.5,515.5,480.5,539.5
46795,,,,,,,,,605.116882,657.307068,468.412231,529.635376,,,,,,,,,,,,,453,515,481,540
46796,,,,,,,,,605.058441,657.153534,468.7061155,529.817688,,,,,,,,,,,,,452.5,515,481.5,540.5
46797,,,,,,,,,605,657,469,530,,,,,,,,,,,,,452,515,482,541
46798,,,,,,,,,604.9558715,657.0721435,469.108719,530.245117,,,,,,,,,,,,,451.5,514.5,482,541
46799,,,,,,,,,604.911743,657.144287,469.217438,530.490234,,,,,,,,,,,,,451,514,482,541
46800,,,,,,,,,604.949951,657.1644285,469.5753635,530.826965,,,,,,,,,,,,,450.5,513,482.5,541
46801,,,,,,,,,604.988159,657.18457,469.933289,531.163696,,,,,,,,,,,,,450,512,483,541
46802,,,,,,,,,604.9940795,657.092285,470.4666445,532.081848,,,,,,,,,,,,,449.348221,511.3919375,483.300949,541.8179625
46803,,,,,,,,,605,657,471,533,,,,,,,,,,,,,448.696442,510.783875,483.601898,542.635925
46804,,,,,,,,,604.9618225,656.9421385,471.4163665,533.3928835,,,,,,,,,,,,,448.03006,510.3651585,483.8759,543.145416
46805,,,,,,,,,604.923645,656.884277,471.832733,533.785767,,,,,,,,,,,,,447.363678,509.946442,484.149902,543.654907
46806,,,,,,,,,604.9422915,656.8750305,471.9256135,533.8453675,,,,,,,,,,,,,446.739151,509.391678,484.2076415,543.7789915
46807,,,,,,,,,604.960938,656.865784,472.018494,533.904968,,,,,,,,,,,,,446.114624,508.836914,484.265381,543.903076
46808,,,,,,,,,604.8259585,656.859894,471.8079075,533.848297,,,,,,,,,,,,,445.4548185,508.32901,484.049301,543.831421
46809,,,,,,,,,604.690979,656.854004,471.597321,533.791626,,,,,,,,,,,,,444.795013,507.821106,483.833221,543.759766
46810,,,,,,,,,604.7615355,656.85849,471.3339695,533.449524,,,,,,,,,,,,,444.197708,507.2661895,483.629608,543.5964665
46811,,,,,,,,,604.832092,656.862976,471.070618,533.107422,,,,,,,,,,,,,443.600403,506.711273,483.425995,543.433167
46812,,,,,,,,,604.8037415,657.1466065,470.630112,533.0388795,,,,,,,,,,,,,443.8002015,506.8556365,483.7129975,543.7165835
46813,,,,,,,,,604.775391,657.430237,470.189606,532.970337,,,,,,,,,,,,,444,507,484,544
46814,,,,,,,,,604.9004825,657.5317385,470.0151675,532.7677615,,,,,,,,,,,,,442.825058,505.905182,483.274582,543.3016355
46815,,,,,,,,,605.025574,657.63324,469.840729,532.565186,,,,,,,,,,,,,441.650116,504.810364,482.549164,542.603271
46816,,,,,,,,,605.1737365,657.738312,469.886505,532.559601,,,,,,,,,,,,,441.325058,504.905182,482.274582,542.3016355
46817,,,,,,,,,605.321899,657.843384,469.932281,532.554016,,,,,,,,,,,,,441,505,482,542
46818,,,,,,,,,605.3614805,657.863678,470.218948,532.817688,,,,,,,,,,,,,440.5,504.5,482.5,542.5
46819,,,,,,,,,605.401062,657.883972,470.505615,533.08136,,,,,,,,,,,,,440,504,483,543
46820,,,,,,,,,605.363495,657.808014,470.929611,533.4595645,,,,,,,,,,,,,439.228546,502.9932405,483.5714875,543.774048
46821,,,,,,,,,605.325928,657.732056,471.353607,533.837769,,,,,,,,,,,,,438.457092,501.986481,484.142975,544.548096
46822,,,,,,,,,605.662964,658.366028,471.6768035,534.4188845,,,,,,,,,,,,,437.490463,501.590607,484.3766635,545.324463
46823,,,,,,,,,606,659,472,535,,,,,,,,,,,,,436.523834,501.194733,484.610352,546.10083
46824,,,,,,,,,606.0111085,659.00412,472.3028715,535.294586,,,,,,,,,,,,,436.261917,501.0973665,485.305176,547.050415
46825,,,,,,,,,606.022217,659.00824,472.605743,535.589172,,,,,,,,,,,,,436,501,486,548
46826,,,,,,,,,606.0885925,659.0904235,472.9609375,535.963165,,,,,,,,,,,,,435.5,501,486,548
46827,,,,,,,,,606.154968,659.172607,473.316132,536.337158,,,,,,,,,,,,,435,501,486,548
46828,,,,,,,,,606.285919,659.2876585,473.813599,536.815735,,,,,,,,,,,,,435,501,486.5,548.5
46829,,,,,,,,,606.41687,659.40271,474.311066,537.294312,,,,,,,,,,,,,435,501,487,549
46830,,,,,,,,,606.708435,659.701355,475.155533,538.147156,,,,,,,,,,,,,434.069168,500.390259,487.448761,549.7503965
46831,,,,,,,,,607,660,476,539,,,,,,,,,,,,,433.138336,499.780518,487.897522,550.500793
46832,,,,,,,,,607.2068175,660.1371155,476.5120085,539.429138,,,,,,,,,,,,,432.6317595,499.4280705,488.3484495,551.096527
46833,,,,,,,,,607.413635,660.274231,477.024017,539.858276,,,,,,,,,,,,,432.125183,499.075623,488.799377,551.692261
46834,,,,,,,,,607.53479,660.400574,477.6600035,540.500427,,,,,,,,,,,,,431.7882995,498.6331025,489.504776,552.2984315
46835,,,,,,,,,607.655945,660.526917,478.29599,541.142578,,,,,,,,,,,,,431.451416,498.190582,490.210175,552.904602
46836,,,,,,,,,607.3279725,660.2634585,478.647995,541.071289,,,,,,,,,,,,,430.725708,497.595291,490.6050875,553.452301
46837,,,,,,,,,607,660,479,541,,,,,,,,,,,,,430,497,491,554
46838,,,,,,,,,607.1510315,660.0307615,479.336014,541.1953125,,,,,,,,,,,,,429.6975405,496.7646485,491.419449,554.4522095
46839,,,,,,,,,607.302063,660.061523,479.672028,541.390625,,,,,,,,,,,,,429.395081,496.529297,491.838898,554.904419
46840,,,,,,,,,607.4336855,660.1387325,479.17804,540.833008,,,,,,,,,,,,,428.6975405,496.2646485,491.419449,554.4522095
46841,,,,,,,,,607.565308,660.215942,478.684052,540.275391,,,,,,,,,,,,,428,496,491,554
46842,,,,,,,,,607.782654,660.607971,477.342026,538.6376955,,,,,,,,,,,,,427.5,496,490,553
46843,,,,,,,,,608,661,476,537,,,,,,,,,,,,,427,496,489,552
46844,,,,,,,,,608.188507,661.2332765,474.7340395,535.7855835,,,,,,,,,,,,,426.5,495.5,487.5,550.5
46845,,,,,,,,,608.377014,661.466553,473.468079,534.571167,,,,,,,,,,,,,426,495,486,549
46846,,,,,,,,,608.521454,661.6213685,472.711853,533.826874,,,,,,,,,,,,,425.5,495,485,548.5
46847,,,,,,,,,608.665894,661.776184,471.955627,533.082581,,,,,,,,,,,,,425,495,484,548
46848,,,,,,,,,608.757874,661.932678,472.05928,533.2604985,,,,,,,,,,,,,425,494.5,484.5,548
46849,,,,,,,,,608.849854,662.089172,472.162933,533.438416,,,,,,,,,,,,,425,494,485,548
46850,,,,,,,,,608.9767155,662.1525875,472.8223875,534.024872,,,,,,,,,,,,,424,494,485,549
46851,,,,,,,,,609.103577,662.216003,473.481842,534.611328,,,,,,,,,,,,,423,494,485,550
46852,,,,,,,,,609.219635,662.264801,473.6708525,534.7229005,,,,,,,,,,,,,423,494,485.5,551
46853,,,,,,,,,609.335693,662.313599,473.859863,534.834473,,,,,,,,,,,,,423,494,486,552
46854,,,,,,,,,609.1678465,662.1567995,473.4299315,534.4172365,,,,,,,,,,,,,422.5,493.5,485,550.5
46855,,,,,,,,,609,662,473,534,,,,,,,,,,,,,422,493,484,549
46856,,,,,,,,,609.1033935,662.095154,472.4778595,533.468384,,,,,,,,,,,,,421.5,493,484,549.5
46857,,,,,,,,,609.206787,662.190308,471.955719,532.936768,,,,,,,,,,,,,421,493,484,550
46858,,,,,,,,,609.4039,662.2574465,471.1086885,531.940155,,,,,,,,,,,,,420.5,492.5,483,549.5
46859,,,,,,,,,609.601013,662.324585,470.261658,530.943542,,,,,,,,,,,,,420,492,482,549
46860,,,,,,,,,609.7100525,662.4818725,468.9700165,529.7074275,,,,,,,,,,,,,419.5,491.5,481,548
46861,,,,,,,,,609.819092,662.63916,467.678375,528.471313,,,,,,,,,,,,,419,491,480,547
46862,,,,,,,,,609.8598635,662.685974,466.675827,527.4757385,,,,,,,,,,,,,418.588745,490.0571595,479.2615355,546.080353
46863,,,,,,,,,609.900635,662.732788,465.673279,526.480164,,,,,,,,,,,,,418.17749,489.114319,478.523071,545.160706
46864,,,,,,,,,609.9697875,662.7612915,465.5321505,526.292267,,,,,,,,,,,,,417.588745,488.5571595,478.2615355,545.080353
46865,,,,,,,,,610.03894,662.789795,465.391022,526.10437,,,,,,,,,,,,,417,488,478,545
46866,,,,,,,,,610.058197,662.744049,465.511063,526.149597,,,,,,,,,,,,,415.5,487.5,478,545.5
46867,,,,,,,,,610.077454,662.698303,465.631104,526.194824,,,,,,,,,,,,,414,487,478,546
46868,,,,,,,,,610.03302,662.6210325,466.0169375,526.5428465,,,,,,,,,,,,,413.3423155,486.1669465,478.7119295,546.548584
46869,,,,,,,,,609.988586,662.543762,466.402771,526.890869,,,,,,,,,,,,,412.684631,485.333893,479.423859,547.097168
46870,,,,,,,,,609.9025875,662.4687805,467.1592865,527.6600645,,,,,,,,,,,,,411.902435,484.616669,480.44928,548.1831055
46871,,,,,,,,,609.816589,662.393799,467.915802,528.42926,,,,,,,,,,,,,411.120239,483.899445,481.474701,549.269043
46872,,,,,,,,,609.7223205,662.1967165,468.8835905,529.278717,,,,,,,,,,,,,410.356979,483.14856,482.7349395,550.540802
46873,,,,,,,,,609.628052,661.999634,469.851379,530.128174,,,,,,,,,,,,,409.593719,482.397675,483.995178,551.812561
46874,,,,,,,,,609.314026,661.999817,470.4256895,530.564087,,,,,,,,,,,,,408.7968595,481.6988375,484.997589,552.9062805
46875,,,,,,,,,609,662,471,531,,,,,,,,,,,,,408,481,486,554
46876,,,,,,,,,609.5,662.5,471.5,532,,,,,,,,,,,,,407,481,486.5,554.5
46877,,,,,,,,,610,663,472,533,,,,,,,,,,,,,406,481,487,555
46878,,,,,,,,,609.5,662.5,472,533,,,,,,,,,,,,,405.5,481,486.5,555.5
46879,,,,,,,,,609,662,472,533,,,,,,,,,,,,,405,481,486,556
46880,,,,,,,,,609.2296145,662.0721435,472.0681,532.8868715,,,,,,,,,,,,,403.7740785,478.66922,486.647934,556.015991
46881,,,,,,,,,609.459229,662.144287,472.1362,532.773743,,,,,,,,,,,,,402.548157,476.33844,487.295868,556.031982
46882,,,,,,,,,608.7296145,662.0721435,471.0681,532.3868715,,,,,,,,,,,,,401.585602,475.453827,486.742813,555.551544
46883,,,,,,,,,608,662,470,532,,,,,,,,,,,,,400.623047,474.569214,486.189758,555.071106
46884,,,,,,,,,608,662,469.5,531.5,,,,,,,,,,,,,399.599243,473.7926485,485.479904,554.591553
46885,,,,,,,,,608,662,469,531,,,,,,,,,,,,,398.575439,473.016083,484.77005,554.112
46886,,,,,,,,,607.918152,661.773712,468.6851655,530.519348,,,,,,,,,,,,,397.327011,472.1584475,484.1315305,553.8375245
46887,,,,,,,,,607.836304,661.547424,468.370331,530.038696,,,,,,,,,,,,,396.078583,471.300812,483.493011,553.563049
46888,,,,,,,,,607.418152,661.273712,467.6851655,530.019348,,,,,,,,,,,,,395.1053165,470.5164035,482.9607695,553.206726
46889,,,,,,,,,607,661,467,530,,,,,,,,,,,,,394.13205,469.731995,482.428528,552.850403
46890,,,,,,,,,606.793396,660.9713745,466.6361085,529.84375,,,,,,,,,,,,,392.566025,468.8659975,481.214264,553.4252015
46891,,,,,,,,,606.586792,660.942749,466.272217,529.6875,,,,,,,,,,,,,391,468,480,554
46892,,,,,,,,,606.3215635,660.8503115,465.9192355,529.536133,,,,,,,,,,,,,390.1367645,467.5710145,479.380188,553.8169555
46893,,,,,,,,,606.056335,660.757874,465.566254,529.384766,,,,,,,,,,,,,389.273529,467.142029,478.760376,553.633911
46894,,,,,,,,,606.0281675,660.878937,465.783127,529.692383,,,,,,,,,,,,,388.415329,466.3651125,478.3354795,553.2871705
46895,,,,,,,,,606,661,466,530,,,,,,,,,,,,,387.557129,465.588196,477.910583,552.94043
46896,,,,,,,,,605.9539795,660.9010315,466.3895875,530.3279725,,,,,,,,,,,,,386.7785645,464.794098,477.9552915,552.970215
46897,,,,,,,,,605.907959,660.802063,466.779175,530.655945,,,,,,,,,,,,,386,464,478,553
46898,,,,,,,,,605.5849,660.6703185,467.2277375,531.327118,,,,,,,,,,,,,385.5,463.5,478.5,553.5
46899,,,,,,,,,605.261841,660.538574,467.6763,531.998291,,,,,,,,,,,,,385,463,479,554
46900,,,,,,,,,605.1309205,660.269287,468.33815,531.9991455,,,,,,,,,,,,,383.6884155,461.833145,479.243225,554.3823855
46901,,,,,,,,,605,660,469,532,,,,,,,,,,,,,382.376831,460.66629,479.48645,554.764771
46902,,,,,,,,,604.89624,659.885559,469.379898,532.367676,,,,,,,,,,,,,381.6884155,460.333145,479.743225,555.3823855
46903,,,,,,,,,604.79248,659.771118,469.759796,532.735352,,,,,,,,,,,,,381,460,480,556
46904,,,,,,,,,604.39624,659.385559,470.379898,532.867676,,,,,,,,,,,,,379.640396,458.8010255,480.0628815,556.19812
46905,,,,,,,,,604,659,471,533,,,,,,,,,,,,,378.280792,457.602051,480.125763,556.39624
46906,,,,,,,,,603.8942565,658.866638,471.44751,533.416382,,,,,,,,,,,,,377.4302975,456.805481,480.3891905,556.711517
46907,,,,,,,,,603.788513,658.733276,471.89502,533.832764,,,,,,,,,,,,,376.579803,456.008911,480.652618,557.026794
46908,,,,,,,,,603.7539975,658.7124325,472.322937,534.2760925,,,,,,,,,,,,,375.7899015,455.0044555,480.826309,557.013397
46909,,,,,,,,,603.719482,658.691589,472.750854,534.719421,,,,,,,,,,,,,375,454,481,557
46910,,,,,,,,,603.859741,658.8457945,473.375427,535.3597105,,,,,,,,,,,,,374.3179015,453.556885,481.702362,557.912903
46911,,,,,,,,,604,659,474,536,,,,,,,,,,,,,373.635803,453.11377,482.404724,558.825806
46912,,,,,,,,,603.992279,658.9827575,474.1804045,536.1696775,,,,,,,,,,,,,372.8179015,452.556885,482.202362,558.912903
46913,,,,,,,,,603.984558,658.965515,474.360809,536.339355,,,,,,,,,,,,,372,452,482,559
46914,,,,,,,,,603.992279,658.9827575,473.6804045,535.6696775,,,,,,,,,,,,,371.225189,451.3023985,481.3343965,558.4086915
46915,,,,,,,,,604,659,473,535,,,,,,,,,,,,,370.450378,450.604797,480.668793,557.817383
46916,,,,,,,,,603.5,658.5,472,534,,,,,,,,,,,,,369.60849,450.0107115,479.6175385,557.004639
46917,,,,,,,,,603,658,471,533,,,,,,,,,,,,,368.766602,449.416626,478.566284,556.191895
46918,,,,,,,,,602.9291075,657.9237365,469.91037,531.9043275,,,,,,,,,,,,,367.979172,448.7316285,477.442459,555.1666565
46919,,,,,,,,,602.858215,657.847473,468.82074,530.808655,,,,,,,,,,,,,367.191742,448.046631,476.318634,554.141418
46920,,,,,,,,,602.848999,657.779968,467.883545,529.8057555,,,,,,,,,,,,,366.2772065,447.4582675,475.143265,553.2799985
46921,,,,,,,,,602.839783,657.712463,466.94635,528.802856,,,,,,,,,,,,,365.362671,446.869904,473.967896,552.418579
46922,,,,,,,,,602.8570865,657.9868775,466.5185395,528.6648865,,,,,,,,,,,,,364.6327975,446.265793,473.7035985,552.2753295
46923,,,,,,,,,602.87439,658.261292,466.090729,528.526917,,,,,,,,,,,,,363.902924,445.661682,473.439301,552.13208
46924,,,,,,,,,602.836945,658.216919,466.640091,529.0684815,,,,,,,,,,,,,363.2046815,445.1474305,473.951447,552.8213195
46925,,,,,,,,,602.7995,658.172546,467.189453,529.610046,,,,,,,,,,,,,362.506439,444.633179,474.463593,553.510559
46926,,,,,,,,,602.841797,658.0877075,467.938034,530.2153015,,,,,,,,,,,,,361.9947355,444.0231475,475.4162445,554.368561
46927,,,,,,,,,602.884094,658.002869,468.686615,530.820557,,,,,,,,,,,,,361.483032,443.413116,476.368896,555.226563
46928,,,,,,,,,602.942047,658.0014345,469.3433075,531.4102785,,,,,,,,,,,,,360.8527525,443.0014645,476.737228,555.8053285
46929,,,,,,,,,603,658,470,532,,,,,,,,,,,,,360.222473,442.589813,477.10556,556.384094
46930,,,,,,,,,603.147156,658.150696,470.100403,532.1044005,,,,,,,,,,,,,359.651642,442.288742,477.021011,556.5591735
46931,,,,,,,,,603.294312,658.301392,470.200806,532.208801,,,,,,,,,,,,,359.080811,441.987671,476.936462,556.734253
46932,,,,,,,,,603.408112,658.338379,470.171875,532.093292,,,,,,,,,,,,,358.5436405,441.65979,476.548431,556.5476685
46933,,,,,,,,,603.521912,658.375366,470.142944,531.977783,,,,,,,,,,,,,358.00647,441.331909,476.1604,556.361084
46934,,,,,,,,,603.5918885,658.4229735,470.081558,531.8912045,,,,,,,,,,,,,357.503235,441.1659545,475.5802,556.180542
46935,,,,,,,,,603.661865,658.470581,470.020172,531.804626,,,,,,,,,,,,,357,441,475,556
46936,,,,,,,,,603.827362,658.522949,470.418289,532.075195,,,,,,,,,,,,,356.5,440,475.5,556
46937,,,,,,,,,603.992859,658.575317,470.816406,532.345764,,,,,,,,,,,,,356,439,476,556
46938,,,,,,,,,604.0886535,658.61676,471.623291,533.0914,,,,,,,,,,,,,355.3264315,438.8257295,476.539215,557.0204775
46939,,,,,,,,,604.184448,658.658203,472.430176,533.837036,,,,,,,,,,,,,354.652863,438.651459,477.07843,558.040955
46940,,,,,,,,,604.2563475,658.902313,473.2836305,534.884613,,,,,,,,,,,,,354.0695955,438.188202,478.1329955,559.2112125
46941,,,,,,,,,604.328247,659.146423,474.137085,535.93219,,,,,,,,,,,,,353.486328,437.724945,479.187561,560.38147
46942,,,,,,,,,604.6641235,659.5732115,475.5685425,536.966095,,,,,,,,,,,,,352.743164,437.3624725,480.5937805,562.190735
46943,,,,,,,,,605,660,477,538,,,,,,,,,,,,,352,437,482,564
46944,,,,,,,,,605.0625,660.0625,477.5,538.5625,,,,,,,,,,,,,351.5,437.5,483.5,566
46945,,,,,,,,,605.125,660.125,478,539.125,,,,,,,,,,,,,351,438,485,568
46946,,,,,,,,,605.1875,660.1875,478.5,539.6875,,,,,,,,,,,,,350.25,438,485.75,569
46947,,,,,,,,,605.25,660.25,479,540.25,,,,,,,,,,,,,349.5,438,486.5,570
46948,,,,,,,,,605.3125,660.3125,479.5,540.8125,,,,,,,,,,,,,348.75,438,487.25,571
46949,,,,,,,,,605.375,660.375,480,541.375,,,,,,,,,,,,,348,438,488,572
46950,,,,,,,,,605.4375,660.4375,480.5,541.9375,,,,,,,,,,,,,347.3954775,437.548691,488.880646,573.023651
46951,,,,,,,,,605.5,660.5,481,542.5,,,,,,,,,,,,,346.790955,437.097382,489.761292,574.047302
