Image_Number,Ped_00_ImagePosLeft,Ped_00_ImagePosRight,Ped_00_ImagePosTop,Ped_00_ImagePosBottom,Ped_01_ImagePosLeft,Ped_01_ImagePosRight,Ped_01_ImagePosTop,Ped_01_ImagePosBottom,Ped_02_ImagePosLeft,Ped_02_ImagePosRight,Ped_02_ImagePosTop,Ped_02_ImagePosBottom,Ped_03_ImagePosLeft,Ped_03_ImagePosRight,Ped_03_ImagePosTop,Ped_03_ImagePosBottom,Ped_04_ImagePosLeft,Ped_04_ImagePosRight,Ped_04_ImagePosTop,Ped_04_ImagePosBottom,Ped_05_ImagePosLeft,Ped_05_ImagePosRight,Ped_05_ImagePosTop,Ped_05_ImagePosBottom,Ped_06_ImagePosLeft,Ped_06_ImagePosRight,Ped_06_ImagePosTop,Ped_06_ImagePosBottom,Ped_07_ImagePosLeft,Ped_07_ImagePosRight,Ped_07_ImagePosTop,Ped_07_ImagePosBottom,Ped_08_ImagePosLeft,Ped_08_ImagePosRight,Ped_08_ImagePosTop,Ped_08_ImagePosBottom,Ped_09_ImagePosLeft,Ped_09_ImagePosRight,Ped_09_ImagePosTop,Ped_09_ImagePosBottom,Ped_10_ImagePosLeft,Ped_10_ImagePosRight,Ped_10_ImagePosTop,Ped_10_ImagePosBottom,Ped_11_ImagePosLeft,Ped_11_ImagePosRight,Ped_11_ImagePosTop,Ped_11_ImagePosBottom,Ped_12_ImagePosLeft,Ped_12_ImagePosRight,Ped_12_ImagePosTop,Ped_12_ImagePosBottom,Ped_13_ImagePosLeft,Ped_13_ImagePosRight,Ped_13_ImagePosTop,Ped_13_ImagePosBottom,Ped_14_ImagePosLeft,Ped_14_ImagePosRight,Ped_14_ImagePosTop,Ped_14_ImagePosBottom,Ped_15_ImagePosLeft,Ped_15_ImagePosRight,Ped_15_ImagePosTop,Ped_15_ImagePosBottom,Ped_16_ImagePosLeft,Ped_16_ImagePosRight,Ped_16_ImagePosTop,Ped_16_ImagePosBottom,Ped_17_ImagePosLeft,Ped_17_ImagePosRight,Ped_17_ImagePosTop,Ped_17_ImagePosBottom,Ped_18_ImagePosLeft,Ped_18_ImagePosRight,Ped_18_ImagePosTop,Ped_18_ImagePosBottom,Ped_19_ImagePosLeft,Ped_19_ImagePosRight,Ped_19_ImagePosTop,Ped_19_ImagePosBottom
387496,1124,1192,439,651,844,884,467,583,892,936,459,579,556,584,467,547,744,768,475,543,408,444,475,583,664,680,479,519,620,636,475,527,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387497,1128,1200,439,651,848,888,463,583,896,936,455,579,556,584,467,547,744,768,475,543,408,444,475,579,664,680,475,519,620,636,475,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387498,1136,1208,439,651,848,888,463,583,900,940,455,579,556,584,463,547,748,768,471,543,408,444,471,579,664,680,475,519,620,636,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387498,1136,1208,439,651,848,888,463,583,900,940,455,579,556,584,463,547,748,768,471,543,408,444,471,579,664,680,475,519,620,636,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387501,1152,1224,431,643,912,952,455,575,404,444,467,579,752,784,455,543,552,580,463,543,856,896,459,579,624,640,467,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387502,1156,1228,435,639,916,956,455,571,404,440,467,579,756,784,455,543,552,580,459,543,856,900,459,579,624,640,467,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387503,1160,1232,435,639,916,956,455,571,404,440,467,579,756,784,455,543,552,580,459,543,860,900,455,579,624,640,467,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387504,1164,1232,431,639,920,960,455,571,400,440,467,579,756,788,455,543,552,580,459,543,860,904,455,583,624,640,463,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387505,1140,1204,439,635,864,904,459,583,916,956,455,575,400,436,463,579,760,784,463,539,552,580,459,543,628,644,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387506,1144,1208,435,635,864,908,459,587,920,960,455,575,396,436,463,579,760,784,467,539,552,576,459,543,628,644,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387507,1148,1216,435,639,868,912,455,587,924,964,455,575,396,436,463,579,764,788,467,539,552,576,463,543,628,644,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387508,1152,1220,435,639,868,912,455,587,924,964,455,575,396,432,463,583,764,788,467,539,552,576,463,543,628,644,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387509,1160,1228,435,639,920,968,443,591,396,436,459,579,768,792,463,539,548,576,463,543,868,912,455,591,628,648,471,523,1032,1120,419,683,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387509,1160,1228,435,639,920,968,443,591,396,436,459,579,768,792,463,539,548,576,463,543,868,912,455,591,628,648,471,523,1032,1120,419,683,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387512,1180,1240,435,615,924,976,435,591,388,432,459,583,772,796,463,543,548,576,463,547,876,920,455,591,632,648,471,523,1060,1140,419,659,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387513,1192,1248,439,599,928,980,435,595,388,428,459,587,772,800,463,543,548,576,463,547,876,924,455,595,632,648,471,523,1064,1144,415,659,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387514,1204,1252,443,587,928,984,435,595,384,428,459,587,772,800,463,543,548,576,463,547,880,924,455,595,632,652,471,523,1068,1152,415,663,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387515,1100,1180,407,651,880,928,455,595,928,980,435,595,780,804,467,543,384,428,467,595,1180,1256,419,651,536,568,459,551,636,652,471,519,332,380,455,599,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387516,1108,1192,403,655,884,932,455,595,928,984,431,599,780,808,467,547,384,424,471,595,1188,1264,423,651,536,568,459,551,636,652,475,523,332,380,455,599,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387517,1116,1200,403,659,888,932,455,599,932,988,431,607,784,808,467,547,380,424,471,599,1196,1272,419,651,536,568,459,551,640,656,475,523,332,380,459,603,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387518,1124,1208,403,663,888,936,455,599,936,996,427,611,788,812,467,547,380,424,471,599,1200,1280,419,651,536,568,459,551,640,656,475,523,328,376,459,603,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387519,1116,1224,399,711,328,376,459,603,892,940,455,599,380,420,471,595,788,816,467,547,536,568,459,551,640,656,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387520,1124,1232,395,719,328,376,459,603,892,940,455,599,376,420,471,595,792,816,467,547,536,568,459,551,640,656,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387521,1124,1236,391,735,328,372,459,603,896,944,455,603,376,416,467,595,792,820,467,547,536,568,459,551,640,656,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387521,1124,1236,391,735,328,372,459,603,896,944,455,603,376,416,467,595,792,820,467,547,536,568,459,551,640,656,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387524,1172,1280,387,751,320,372,455,603,904,956,455,607,372,412,463,595,796,824,467,547,536,568,455,551,644,660,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387525,1196,1280,399,735,532,564,459,555,908,960,455,607,320,368,451,599,368,412,463,595,804,832,463,547,648,664,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387526,1208,1280,399,743,532,564,459,555,912,964,455,607,316,368,451,599,368,412,463,595,804,836,459,547,648,664,471,519,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387527,1220,1280,399,751,532,564,459,555,916,968,451,607,316,364,451,599,364,412,463,599,808,836,459,547,648,668,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387528,1232,1280,399,755,532,564,459,555,916,968,451,607,312,364,451,599,364,408,463,599,808,836,459,551,648,668,471,523,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387529,1196,1280,383,755,532,564,459,555,924,976,451,615,364,408,463,595,808,840,459,551,652,668,467,527,312,360,451,599,696,708,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387530,1204,1280,383,759,532,564,459,559,924,980,451,615,364,408,463,599,812,844,459,551,652,668,467,523,308,356,455,599,696,708,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387531,1212,1280,379,767,528,564,459,559,928,984,451,615,364,408,463,599,812,844,455,551,652,668,467,527,308,356,455,599,696,712,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387532,1224,1280,379,775,528,564,459,559,932,988,451,615,360,408,463,599,812,844,455,551,652,672,467,527,304,352,459,599,700,712,467,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387533,936,992,451,615,532,564,459,559,300,352,451,607,360,404,467,603,812,848,451,551,656,672,475,523,704,716,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387533,936,992,451,615,532,564,459,559,300,352,451,607,360,404,467,603,812,848,451,551,656,672,475,523,704,716,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387536,944,1004,447,623,528,564,455,559,288,340,455,607,352,400,467,603,816,852,447,551,652,668,475,523,704,720,471,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387537,948,1008,443,623,528,564,455,559,284,332,455,607,352,396,467,603,816,852,447,551,652,668,475,523,708,720,471,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387538,952,1012,443,627,528,564,451,559,280,328,459,603,348,396,467,603,820,852,443,551,652,668,475,523,708,720,471,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387539,956,1020,439,639,524,564,451,563,268,316,479,615,344,392,463,603,816,852,439,551,652,680,463,543,708,720,471,507,1020,1084,423,619,416,444,459,547,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387540,956,1024,439,639,524,560,451,563,264,308,483,611,344,388,463,603,816,852,439,551,652,676,463,543,708,720,471,507,1024,1088,423,623,416,444,459,547,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387541,960,1028,435,643,524,560,451,563,260,300,483,611,340,388,459,603,816,856,439,547,652,676,463,543,708,720,471,507,1024,1096,419,627,412,444,459,547,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387542,960,1028,435,643,520,560,451,563,252,296,483,611,336,384,459,603,816,856,435,547,652,676,463,543,708,720,471,507,1028,1100,419,631,412,440,459,547,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387543,972,1036,439,631,1040,1108,423,631,336,384,459,607,820,848,447,531,408,440,455,547,520,556,447,563,656,680,467,527,704,720,471,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387544,972,1040,435,635,1044,1112,419,635,332,380,459,607,816,848,443,531,408,436,455,547,516,556,447,563,656,680,467,527,704,720,471,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387545,976,1044,435,639,1048,1120,419,635,328,380,455,607,816,848,443,531,404,436,455,547,516,556,447,563,656,676,463,531,704,720,467,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387546,976,1048,431,643,1052,1124,415,639,324,376,455,607,816,848,439,531,404,436,455,547,516,556,447,563,656,680,463,531,704,720,467,507,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387547,988,1060,435,643,1060,1128,423,635,816,844,447,527,320,372,451,607,512,552,451,567,404,436,455,547,660,680,467,527,704,720,467,507,268,328,435,607,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387547,988,1060,435,643,1060,1128,423,635,816,844,447,527,320,372,451,607,512,552,451,567,404,436,455,547,660,680,467,527,704,720,467,507,268,328,435,607,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387550,996,1072,431,655,1068,1144,419,643,816,844,439,527,312,368,451,611,512,548,451,567,400,432,455,551,660,684,467,527,704,720,467,507,260,320,435,611,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387551,1000,1076,427,659,1072,1148,419,647,816,844,439,531,308,364,451,615,508,548,451,571,396,428,455,551,660,684,467,531,704,720,467,507,256,316,435,615,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387552,1000,1080,427,663,1076,1156,419,651,816,844,439,531,308,360,455,615,508,548,451,571,396,424,455,551,660,684,467,531,704,720,467,511,252,312,439,615,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387553,1016,1088,427,651,248,312,443,631,304,360,459,623,508,544,455,567,812,844,435,535,392,424,459,547,1092,1164,427,639,668,688,467,523,708,720,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387554,1020,1092,427,655,244,308,443,635,300,356,459,623,504,544,455,571,812,844,435,535,392,420,459,547,1096,1168,427,643,668,688,467,523,708,720,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387555,1020,1096,427,659,240,304,443,635,296,352,459,627,504,540,459,571,812,844,435,535,388,416,459,547,1100,1176,427,651,668,688,467,527,704,720,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387556,1024,1100,431,663,236,300,447,639,296,348,459,627,504,540,459,571,812,844,435,539,384,416,459,551,1104,1180,427,655,672,688,471,527,704,720,471,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387557,1040,1112,435,655,236,296,443,631,808,836,455,535,500,536,463,571,292,348,463,623,1116,1192,423,651,380,412,455,559,672,692,467,523,704,720,471,511,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387558,1044,1116,435,659,232,292,443,631,808,836,455,539,500,536,463,571,288,344,463,627,1124,1200,423,659,376,412,459,559,672,692,467,527,708,720,475,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387558,1044,1116,435,659,232,292,443,631,808,836,455,539,500,536,463,571,288,344,463,627,1124,1200,423,659,376,412,459,559,672,692,467,527,708,720,475,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387561,1056,1132,435,671,220,284,443,635,808,836,455,539,496,532,463,575,280,336,463,631,1140,1220,427,675,368,404,459,563,676,696,467,527,708,720,475,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387562,1060,1140,439,675,216,280,443,635,808,836,459,543,492,532,463,575,276,332,463,631,1144,1228,427,679,364,400,459,563,676,696,467,527,708,720,475,515,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
387563,1072,1156,431,687,796,820,463,539,272,328,463,635,492,528,459,567,672,696,467,531,1152,1240,427,691,364,396,463,567,212,276,443,631,708,720,479,519,1012,1072,439,619,908,952,435,563,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960,1280,1280,960,960
